node_id,timestamp,packet_count,battery_level,error_rate,signal_strength,transmission_delay,status,anomaly_score,is_anomaly,explanation
Node_6,2026-05-21 09:03:53,40,46.31,0.015,-59.7,18.9,normal,-0.1619,False,
Node_5,2026-05-21 09:03:53,39,68.86,0.05,-50.3,17.9,normal,-0.1941,False,
Node_4,2026-05-21 09:03:53,20,66.99,0.024,-50.5,11.8,normal,-0.1897,False,
Node_3,2026-05-21 09:03:53,254,64.37,0.105,-52.4,17.5,suspicious_activity,0.0026,True,Node_3 normalden fazla veri gönderdiği için şüpheli aktivite olarak işaretlendi.
Node_2,2026-05-21 09:03:53,19,59.28,0.058,-64.1,19.8,normal,-0.1898,False,
Node_1,2026-05-21 09:03:53,41,52.64,0.046,-56.2,19.9,normal,-0.1901,False,
Node_10,2026-05-21 09:04:13,31,71.55,0.048,-57.1,20.0,normal,-0.2041,False,
Node_9,2026-05-21 09:04:13,18,46.95,0.219,-58.5,226.1,packet_loss,-0.0333,True,Node_9 yüksek iletim gecikmesi nedeniyle paket kaybı riski taşıyor.
Node_8,2026-05-21 09:04:13,33,58.03,0.07,-53.2,21.7,normal,-0.2002,False,
Node_7,2026-05-21 09:04:13,31,46.31,0.062,-59.8,10.8,normal,-0.1871,False,
Node_1,2026-05-21 09:04:13,39,52.49,0.054,-54.1,11.6,normal,-0.1913,False,
Node_5,2026-05-21 09:04:13,14,5.05,0.027,-75.3,29.6,energy_drop,-0.0144,True,Node_5 pil seviyesinde ani düşüş olduğu için enerji anomalisi tespit edildi.
Node_4,2026-05-21 09:04:13,18,66.8,0.03,-50.0,8.1,normal,-0.1815,False,
Node_3,2026-05-21 09:04:13,262,64.21,0.078,-55.8,25.9,suspicious_activity,-0.0302,True,Node_3 normalden fazla veri gönderdiği için şüpheli aktivite olarak işaretlendi.
Node_2,2026-05-21 09:04:13,14,59.21,0.519,-57.7,36.6,communication_error,-0.0767,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_6,2026-05-21 09:04:13,2,18.68,0.705,-73.9,412.5,node_failure,0.0584,True,Node_6 düğüm arızası olasılığı nedeniyle riskli olarak işaretlendi.
Node_8,2026-05-21 09:04:33,27,57.83,0.026,-50.9,16.6,normal,-0.2035,False,
Node_10,2026-05-21 09:04:33,37,71.44,0.06,-49.3,11.0,normal,-0.1927,False,
Node_9,2026-05-21 09:04:33,22,46.72,0.207,-53.7,183.6,packet_loss,-0.0411,True,Node_9 yüksek iletim gecikmesi nedeniyle paket kaybı riski taşıyor.
Node_7,2026-05-21 09:04:33,39,46.09,0.038,-68.4,28.6,node_silence,-0.1279,True,Node_7 uzun süre veri göndermediği için sessizlik anomalisi oluştu.
Node_6,2026-05-21 09:04:33,39,46.01,0.061,-45.4,14.3,normal,-0.1385,False,
Node_5,2026-05-21 09:04:33,18,68.53,0.044,-45.7,15.1,normal,-0.1572,False,
Node_4,2026-05-21 09:04:33,35,66.7,0.046,-46.0,17.8,normal,-0.1737,False,
Node_3,2026-05-21 09:04:33,196,64.03,0.062,-51.0,15.3,suspicious_activity,-0.0439,True,Node_3 normalden fazla veri gönderdiği için şüpheli aktivite olarak işaretlendi.
Node_2,2026-05-21 09:04:33,25,59.15,0.743,-76.3,43.1,communication_error,0.0102,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_1,2026-05-21 09:04:33,28,52.38,0.068,-47.0,12.9,normal,-0.1755,False,
Node_10,2026-05-21 09:04:53,35,71.2,0.057,-62.8,13.8,normal,-0.1967,False,
Node_9,2026-05-21 09:04:53,15,46.62,0.292,-76.3,213.7,packet_loss,-0.0151,True,Node_9 yüksek iletim gecikmesi nedeniyle paket kaybı riski taşıyor.
Node_8,2026-05-21 09:04:53,30,57.65,0.019,-49.1,12.3,normal,-0.1833,False,
Node_7,2026-05-21 09:04:53,42,45.87,0.062,-63.4,7.2,normal,-0.1597,False,
Node_6,2026-05-21 09:04:53,43,45.8,0.031,-55.4,14.7,normal,-0.1755,False,
Node_5,2026-05-21 09:04:53,11,5.26,0.03,-62.9,44.6,energy_drop,-0.0517,True,Node_5 pil seviyesinde ani düşüş olduğu için enerji anomalisi tespit edildi.
Node_4,2026-05-21 09:04:53,20,66.53,0.074,-59.5,10.8,normal,-0.1954,False,
Node_3,2026-05-21 09:04:53,281,63.8,0.107,-66.0,23.8,suspicious_activity,0.0105,True,Node_3 normalden fazla veri gönderdiği için şüpheli aktivite olarak işaretlendi.
Node_2,2026-05-21 09:04:53,33,59.08,0.453,-59.1,56.0,communication_error,-0.0578,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_1,2026-05-21 09:04:53,18,52.19,0.031,-52.9,7.7,normal,-0.1776,False,
Node_10,2026-05-21 09:05:13,39,71.02,0.02,-63.5,16.2,normal,-0.1663,False,
Node_9,2026-05-21 09:05:13,22,46.41,0.017,-51.9,6.3,normal,-0.1572,False,
Node_8,2026-05-21 09:05:13,43,57.56,0.076,-64.2,8.0,normal,-0.1594,False,
Node_7,2026-05-21 09:05:13,33,45.76,0.075,-48.7,6.8,normal,-0.1656,False,
Node_1,2026-05-21 09:05:13,22,52.09,0.078,-61.7,11.9,normal,-0.1918,False,
Node_5,2026-05-21 09:05:13,29,68.28,0.075,-45.6,15.9,normal,-0.1483,False,
Node_4,2026-05-21 09:05:13,45,66.29,0.022,-55.9,13.6,normal,-0.1727,False,
Node_3,2026-05-21 09:05:13,261,63.64,0.068,-53.9,38.2,suspicious_activity,0.0113,True,Node_3 normalden fazla veri gönderdiği için şüpheli aktivite olarak işaretlendi.
Node_2,2026-05-21 09:05:13,25,59.03,0.471,-61.5,33.9,communication_error,-0.0934,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_6,2026-05-21 09:05:13,29,45.67,0.044,-60.6,9.4,normal,-0.18,False,
Node_8,2026-05-21 09:05:33,41,57.44,0.033,-51.7,17.3,normal,-0.1934,False,
Node_10,2026-05-21 09:05:33,36,70.96,0.022,-51.3,17.1,normal,-0.1914,False,
Node_9,2026-05-21 09:05:33,45,46.19,0.031,-49.7,11.2,normal,-0.1524,False,
Node_7,2026-05-21 09:05:33,21,45.63,0.05,-56.5,28.4,node_silence,-0.1738,True,Node_7 uzun süre veri göndermediği için sessizlik anomalisi oluştu.
Node_6,2026-05-21 09:05:33,29,45.57,0.061,-58.2,10.5,normal,-0.1925,False,
Node_5,2026-05-21 09:05:33,27,68.12,0.019,-54.2,14.7,normal,-0.1977,False,
Node_4,2026-05-21 09:05:33,29,66.11,0.014,-58.8,9.5,normal,-0.178,False,
Node_3,2026-05-21 09:05:33,231,63.41,0.116,-74.3,37.2,suspicious_activity,0.0328,True,Node_3 normalden fazla veri gönderdiği için şüpheli aktivite olarak işaretlendi.
Node_2,2026-05-21 09:05:33,19,58.96,0.48,-56.6,53.7,communication_error,-0.0723,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_1,2026-05-21 09:05:33,21,51.99,0.021,-64.6,9.3,normal,-0.1668,False,
Node_10,2026-05-21 09:05:53,42,70.91,0.047,-59.5,8.6,normal,-0.1801,False,
Node_9,2026-05-21 09:05:53,25,46.05,0.266,-70.1,209.6,packet_loss,-0.0253,True,Node_9 yüksek iletim gecikmesi nedeniyle paket kaybı riski taşıyor.
Node_8,2026-05-21 09:05:53,42,57.35,0.022,-61.3,16.8,normal,-0.1801,False,
Node_7,2026-05-21 09:05:53,34,45.47,0.065,-47.8,11.9,normal,-0.1743,False,
Node_6,2026-05-21 09:05:53,1,22.05,0.857,-61.1,313.3,node_failure,0.0466,True,Node_6 düğüm arızası olasılığı nedeniyle riskli olarak işaretlendi.
Node_5,2026-05-21 09:05:53,15,68.07,0.039,-60.2,13.6,normal,-0.1763,False,
Node_4,2026-05-21 09:05:53,45,65.91,0.069,-64.7,6.5,normal,-0.1558,False,
Node_3,2026-05-21 09:05:53,204,63.24,0.066,-51.6,26.4,suspicious_activity,-0.0355,True,Node_3 normalden fazla veri gönderdiği için şüpheli aktivite olarak işaretlendi.
Node_2,2026-05-21 09:05:53,37,58.72,0.032,-56.1,13.2,normal,-0.1975,False,
Node_1,2026-05-21 09:05:53,19,51.79,0.063,-45.1,22.4,normal,-0.1416,False,
Node_10,2026-05-21 09:06:13,20,70.84,0.01,-56.2,19.5,normal,-0.1699,False,
Node_9,2026-05-21 09:06:13,14,45.98,0.34,-74.8,192.3,packet_loss,-0.0124,True,Node_9 yüksek iletim gecikmesi nedeniyle paket kaybı riski taşıyor.
Node_8,2026-05-21 09:06:13,28,57.29,0.035,-46.7,16.0,normal,-0.19,False,
Node_7,2026-05-21 09:06:13,39,45.35,0.03,-57.3,11.8,normal,-0.1756,False,
Node_1,2026-05-21 09:06:13,19,51.65,0.012,-51.2,19.4,normal,-0.1679,False,
Node_5,2026-05-21 09:06:13,19,6.69,0.026,-65.4,39.7,energy_drop,-0.0781,True,Node_5 pil seviyesinde ani düşüş olduğu için enerji anomalisi tespit edildi.
Node_4,2026-05-21 09:06:13,21,65.71,0.072,-55.1,19.2,normal,-0.2013,False,
Node_3,2026-05-21 09:06:13,35,63.16,0.017,-63.1,15.2,normal,-0.184,False,
Node_2,2026-05-21 09:06:13,25,58.63,0.019,-51.7,21.6,normal,-0.1893,False,
Node_6,2026-05-21 09:06:13,24,45.12,0.014,-64.8,10.5,normal,-0.1583,False,
Node_8,2026-05-21 09:06:33,39,57.18,0.061,-53.5,24.2,normal,-0.186,False,
Node_10,2026-05-21 09:06:33,31,70.62,0.039,-47.7,6.0,normal,-0.1706,False,
Node_9,2026-05-21 09:06:33,13,45.87,0.214,-60.4,155.7,packet_loss,-0.0476,True,Node_9 yüksek iletim gecikmesi nedeniyle paket kaybı riski taşıyor.
Node_7,2026-05-21 09:06:33,34,45.28,0.048,-45.1,13.6,normal,-0.142,False,
Node_6,2026-05-21 09:06:33,29,44.87,0.074,-45.9,20.2,normal,-0.1498,False,
Node_5,2026-05-21 09:06:33,34,67.93,0.031,-62.3,14.8,normal,-0.1973,False,
Node_4,2026-05-21 09:06:33,27,65.61,0.063,-63.5,17.2,normal,-0.1983,False,
Node_3,2026-05-21 09:06:33,259,62.92,0.061,-78.6,17.6,suspicious_activity,0.0388,True,Node_3 normalden fazla veri gönderdiği için şüpheli aktivite olarak işaretlendi.
Node_2,2026-05-21 09:06:33,26,58.54,0.656,-67.7,34.7,communication_error,-0.0394,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_1,2026-05-21 09:06:33,28,51.44,0.057,-47.0,14.2,normal,-0.1814,False,
Node_10,2026-05-21 09:06:53,43,70.42,0.074,-60.4,20.4,normal,-0.1748,False,
Node_9,2026-05-21 09:06:53,40,45.63,0.023,-62.7,16.5,normal,-0.1665,False,
Node_8,2026-05-21 09:06:53,34,57.04,0.014,-58.9,6.6,normal,-0.1648,False,
Node_7,2026-05-21 09:06:53,34,45.2,0.022,-64.2,20.3,normal,-0.1726,False,
Node_6,2026-05-21 09:06:53,43,44.63,0.013,-47.4,16.5,normal,-0.1369,False,
Node_5,2026-05-21 09:06:53,19,67.74,0.013,-58.0,23.1,normal,-0.1771,False,
Node_4,2026-05-21 09:06:53,25,65.5,0.033,-57.8,9.7,normal,-0.2008,False,
Node_3,2026-05-21 09:06:53,18,62.87,0.04,-49.9,10.8,normal,-0.1895,False,
Node_2,2026-05-21 09:06:53,30,58.44,0.515,-77.6,55.2,communication_error,-0.0131,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_1,2026-05-21 09:06:53,24,51.22,0.042,-52.7,19.6,normal,-0.1993,False,
Node_10,2026-05-21 09:07:13,23,70.3,0.071,-58.2,13.2,normal,-0.2018,False,
Node_9,2026-05-21 09:07:13,17,45.51,0.251,-78.5,249.8,packet_loss,0.0136,True,Node_9 yüksek iletim gecikmesi nedeniyle paket kaybı riski taşıyor.
Node_8,2026-05-21 09:07:13,27,56.92,0.07,-47.5,11.5,normal,-0.1938,False,
Node_7,2026-05-21 09:07:13,44,45.08,0.071,-64.5,16.0,normal,-0.1651,False,
Node_1,2026-05-21 09:07:13,25,51.01,0.015,-51.2,12.5,normal,-0.1822,False,
Node_5,2026-05-21 09:07:13,13,7.17,0.061,-62.0,18.3,energy_drop,-0.0788,True,Node_5 pil seviyesinde ani düşüş olduğu için enerji anomalisi tespit edildi.
Node_4,2026-05-21 09:07:13,31,65.29,0.038,-54.7,18.1,normal,-0.2044,False,
Node_3,2026-05-21 09:07:13,254,62.66,0.067,-79.2,30.2,suspicious_activity,0.0473,True,Node_3 normalden fazla veri gönderdiği için şüpheli aktivite olarak işaretlendi.
Node_2,2026-05-21 09:07:13,25,58.26,0.36,-65.4,44.1,communication_error,-0.0916,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_6,2026-05-21 09:07:13,20,44.57,0.072,-63.2,12.1,normal,-0.1778,False,
Node_8,2026-05-21 09:07:33,33,56.7,0.028,-47.0,18.1,normal,-0.1838,False,
Node_10,2026-05-21 09:07:33,44,70.1,0.042,-50.5,13.4,normal,-0.1866,False,
Node_9,2026-05-21 09:07:33,21,45.41,0.212,-64.4,273.9,packet_loss,-0.0108,True,Node_9 yüksek iletim gecikmesi nedeniyle paket kaybı riski taşıyor.
Node_7,2026-05-21 09:07:33,23,44.96,0.033,-78.8,17.9,node_silence,-0.0663,True,Node_7 uzun süre veri göndermediği için sessizlik anomalisi oluştu.
Node_6,2026-05-21 09:07:33,0,35.33,0.932,-58.4,271.6,node_failure,0.0678,True,Node_6 düğüm arızası olasılığı nedeniyle riskli olarak işaretlendi.
Node_5,2026-05-21 09:07:33,30,9.15,0.064,-63.8,15.3,energy_drop,-0.1023,True,Node_5 pil seviyesinde ani düşüş olduğu için enerji anomalisi tespit edildi.
Node_4,2026-05-21 09:07:33,35,65.05,0.078,-60.6,5.4,normal,-0.1683,False,
Node_3,2026-05-21 09:07:33,207,62.46,0.119,-71.0,10.6,suspicious_activity,0.0102,True,Node_3 normalden fazla veri gönderdiği için şüpheli aktivite olarak işaretlendi.
Node_2,2026-05-21 09:07:33,37,58.03,0.022,-48.1,8.8,normal,-0.1726,False,
Node_1,2026-05-21 09:07:33,20,50.86,0.06,-52.9,6.6,normal,-0.1763,False,
Node_10,2026-05-21 09:07:53,17,69.89,0.022,-52.4,24.8,normal,-0.1634,False,
Node_9,2026-05-21 09:07:53,41,45.16,0.072,-53.8,18.2,normal,-0.1798,False,
Node_8,2026-05-21 09:07:53,15,56.62,0.02,-46.4,12.0,normal,-0.1444,False,
Node_7,2026-05-21 09:07:53,24,44.73,0.017,-63.0,18.3,normal,-0.1752,False,
Node_6,2026-05-21 09:07:53,28,44.32,0.037,-62.7,24.6,normal,-0.1805,False,
Node_5,2026-05-21 09:07:53,24,67.34,0.032,-61.0,11.0,normal,-0.2026,False,
Node_4,2026-05-21 09:07:53,27,65.0,0.068,-55.6,15.6,normal,-0.2073,False,
Node_3,2026-05-21 09:07:53,29,62.24,0.077,-49.6,16.5,normal,-0.1929,False,
Node_2,2026-05-21 09:07:53,35,57.84,0.619,-62.2,48.9,communication_error,-0.0468,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_1,2026-05-21 09:07:53,35,50.79,0.066,-65.0,14.0,normal,-0.186,False,
Node_10,2026-05-21 09:08:13,41,69.83,0.057,-58.2,23.0,normal,-0.1851,False,
Node_9,2026-05-21 09:08:13,25,45.1,0.289,-62.2,219.8,packet_loss,-0.026,True,Node_9 yüksek iletim gecikmesi nedeniyle paket kaybı riski taşıyor.
Node_8,2026-05-21 09:08:13,36,56.46,0.078,-56.4,10.2,normal,-0.1915,False,
Node_7,2026-05-21 09:08:13,17,44.61,0.086,-57.5,27.7,node_silence,-0.1588,True,Node_7 uzun süre veri göndermediği için sessizlik anomalisi oluştu.
Node_1,2026-05-21 09:08:13,20,50.65,0.042,-55.5,9.3,normal,-0.1864,False,
Node_5,2026-05-21 09:08:13,43,67.11,0.014,-53.7,19.0,normal,-0.1739,False,
Node_4,2026-05-21 09:08:13,25,64.91,0.041,-47.2,17.1,normal,-0.1949,False,
Node_3,2026-05-21 09:08:13,344,62.16,0.058,-65.8,14.6,suspicious_activity,0.0143,True,Node_3 normalden fazla veri gönderdiği için şüpheli aktivite olarak işaretlendi.
Node_2,2026-05-21 09:08:13,21,57.73,0.026,-61.6,9.3,normal,-0.189,False,
Node_6,2026-05-21 09:08:13,38,44.22,0.055,-45.6,23.1,normal,-0.1425,False,
Node_8,2026-05-21 09:08:33,30,56.25,0.039,-61.5,7.9,normal,-0.1911,False,
Node_10,2026-05-21 09:08:33,28,69.65,0.074,-59.1,19.3,normal,-0.2019,False,
Node_9,2026-05-21 09:08:33,8,44.93,0.188,-68.3,186.6,packet_loss,-0.0404,True,Node_9 yüksek iletim gecikmesi nedeniyle paket kaybı riski taşıyor.
Node_7,2026-05-21 09:08:33,33,44.47,0.025,-71.3,11.5,node_silence,-0.1196,True,Node_7 uzun süre veri göndermediği için sessizlik anomalisi oluştu.
Node_6,2026-05-21 09:08:33,19,43.97,0.059,-50.1,18.7,normal,-0.1807,False,
Node_5,2026-05-21 09:08:33,20,67.01,0.018,-62.8,10.6,normal,-0.1843,False,
Node_4,2026-05-21 09:08:33,39,64.75,0.075,-60.2,24.8,normal,-0.1789,False,
Node_3,2026-05-21 09:08:33,36,62.08,0.033,-63.7,20.0,normal,-0.1931,False,
Node_2,2026-05-21 09:08:33,35,57.62,0.071,-53.8,7.4,normal,-0.1923,False,
Node_1,2026-05-21 09:08:33,15,50.47,0.012,-61.4,24.5,normal,-0.144,False,
Node_10,2026-05-21 09:08:53,32,69.49,0.071,-64.3,15.9,normal,-0.1883,False,
Node_9,2026-05-21 09:08:53,19,44.69,0.193,-65.6,179.6,packet_loss,-0.064,True,Node_9 yüksek iletim gecikmesi nedeniyle paket kaybı riski taşıyor.
Node_8,2026-05-21 09:08:53,29,56.13,0.016,-58.0,9.4,normal,-0.1825,False,
Node_7,2026-05-21 09:08:53,15,44.24,0.049,-53.4,25.0,normal,-0.153,False,
Node_6,2026-05-21 09:08:53,37,43.85,0.02,-61.1,6.8,normal,-0.1475,False,
Node_5,2026-05-21 09:08:53,26,7.38,0.098,-62.8,28.3,energy_drop,-0.0832,True,Node_5 pil seviyesinde ani düşüş olduğu için enerji anomalisi tespit edildi.
Node_4,2026-05-21 09:08:53,26,64.61,0.02,-63.0,11.1,normal,-0.1909,False,
Node_3,2026-05-21 09:08:53,294,61.83,0.085,-57.5,34.7,suspicious_activity,0.0046,True,Node_3 normalden fazla veri gönderdiği için şüpheli aktivite olarak işaretlendi.
Node_2,2026-05-21 09:08:53,14,57.39,0.637,-57.7,31.9,communication_error,-0.0571,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_1,2026-05-21 09:08:53,43,50.35,0.048,-49.7,19.6,normal,-0.1801,False,
Node_10,2026-05-21 09:09:13,16,69.36,0.016,-59.3,15.3,normal,-0.165,False,
Node_9,2026-05-21 09:09:13,20,44.56,0.051,-46.1,20.3,normal,-0.1541,False,
Node_8,2026-05-21 09:09:13,27,56.07,0.054,-53.3,18.8,normal,-0.2052,False,
Node_7,2026-05-21 09:09:13,32,44.19,0.026,-47.0,17.6,normal,-0.1622,False,
Node_1,2026-05-21 09:09:13,30,50.17,0.073,-63.6,13.6,normal,-0.1908,False,
Node_5,2026-05-21 09:09:13,27,10.36,0.03,-70.5,20.2,energy_drop,-0.0781,True,Node_5 pil seviyesinde ani düşüş olduğu için enerji anomalisi tespit edildi.
Node_4,2026-05-21 09:09:13,41,64.55,0.021,-48.6,15.5,normal,-0.1735,False,
Node_3,2026-05-21 09:09:13,324,61.6,0.118,-50.2,38.2,suspicious_activity,0.0517,True,Node_3 normalden fazla veri gönderdiği için şüpheli aktivite olarak işaretlendi.
Node_2,2026-05-21 09:09:13,26,57.21,0.617,-77.3,59.5,communication_error,-0.0056,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_6,2026-05-21 09:09:13,1,26.45,0.872,-59.4,206.7,node_failure,0.0539,True,Node_6 düğüm arızası olasılığı nedeniyle riskli olarak işaretlendi.
Node_8,2026-05-21 09:09:33,35,55.9,0.058,-46.6,19.0,normal,-0.1825,False,
Node_10,2026-05-21 09:09:33,40,69.22,0.014,-55.0,9.6,normal,-0.1729,False,
Node_9,2026-05-21 09:09:33,10,44.48,0.255,-62.1,274.0,packet_loss,-0.0086,True,Node_9 yüksek iletim gecikmesi nedeniyle paket kaybı riski taşıyor.
Node_7,2026-05-21 09:09:33,34,44.04,0.054,-53.2,23.4,normal,-0.1856,False,
Node_6,2026-05-21 09:09:33,35,43.48,0.064,-57.0,24.0,normal,-0.1827,False,
Node_5,2026-05-21 09:09:33,26,66.53,0.051,-52.0,18.1,normal,-0.2068,False,
Node_4,2026-05-21 09:09:33,28,64.46,0.032,-57.0,23.3,normal,-0.2023,False,
Node_3,2026-05-21 09:09:33,207,61.39,0.128,-61.8,37.1,suspicious_activity,-0.0076,True,Node_3 normalden fazla veri gönderdiği için şüpheli aktivite olarak işaretlendi.
Node_2,2026-05-21 09:09:33,31,57.06,0.622,-50.3,50.8,communication_error,-0.0139,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_1,2026-05-21 09:09:33,31,49.97,0.045,-48.3,8.6,normal,-0.179,False,
Node_10,2026-05-21 09:09:53,31,69.12,0.051,-47.1,11.1,normal,-0.1853,False,
Node_9,2026-05-21 09:09:53,36,44.38,0.034,-45.7,23.0,normal,-0.1442,False,
Node_8,2026-05-21 09:09:53,25,55.78,0.022,-52.5,5.5,normal,-0.1728,False,
Node_7,2026-05-21 09:09:53,16,43.92,0.046,-63.2,11.6,normal,-0.1676,False,
Node_6,2026-05-21 09:09:53,28,43.32,0.022,-51.6,12.8,normal,-0.1794,False,
Node_5,2026-05-21 09:09:53,38,66.48,0.035,-55.0,12.2,normal,-0.1953,False,
Node_4,2026-05-21 09:09:53,24,64.3,0.061,-47.5,21.0,normal,-0.1919,False,
Node_3,2026-05-21 09:09:53,233,61.3,0.081,-53.6,24.1,suspicious_activity,-0.0294,True,Node_3 normalden fazla veri gönderdiği için şüpheli aktivite olarak işaretlendi.
Node_2,2026-05-21 09:09:53,18,56.88,0.621,-78.8,47.5,communication_error,0.0023,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_1,2026-05-21 09:09:53,26,49.72,0.044,-51.2,18.5,normal,-0.2001,False,
Node_10,2026-05-21 09:10:13,38,68.87,0.014,-61.1,18.4,normal,-0.1788,False,
Node_9,2026-05-21 09:10:13,18,44.17,0.025,-57.6,12.0,normal,-0.1679,False,
Node_8,2026-05-21 09:10:13,18,55.6,0.017,-47.5,15.8,normal,-0.1713,False,
Node_7,2026-05-21 09:10:13,34,43.74,0.021,-51.2,23.8,normal,-0.1696,False,
Node_1,2026-05-21 09:10:13,37,49.52,0.075,-48.2,20.3,normal,-0.1728,False,
Node_5,2026-05-21 09:10:13,19,66.3,0.063,-62.1,5.8,normal,-0.1784,False,
Node_4,2026-05-21 09:10:13,20,64.23,0.034,-48.9,10.1,normal,-0.1874,False,
Node_3,2026-05-21 09:10:13,23,61.15,0.049,-58.7,6.3,normal,-0.1905,False,
Node_2,2026-05-21 09:10:13,30,56.63,0.458,-58.4,34.7,communication_error,-0.0813,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_6,2026-05-21 09:10:13,2,21.28,0.86,-64.5,490.5,node_failure,0.0911,True,Node_6 düğüm arızası olasılığı nedeniyle riskli olarak işaretlendi.
Node_8,2026-05-21 09:10:33,29,55.53,0.041,-62.4,6.3,normal,-0.1856,False,
Node_10,2026-05-21 09:10:33,25,68.68,0.033,-62.8,9.2,normal,-0.1934,False,
Node_9,2026-05-21 09:10:33,21,44.12,0.161,-74.0,201.0,packet_loss,-0.0156,True,Node_9 yüksek iletim gecikmesi nedeniyle paket kaybı riski taşıyor.
Node_7,2026-05-21 09:10:33,28,43.52,0.087,-57.2,14.3,node_silence,-0.1802,True,Node_7 uzun süre veri göndermediği için sessizlik anomalisi oluştu.
Node_1,2026-05-21 09:10:33,16,49.35,0.038,-57.1,10.1,normal,-0.1701,False,
Node_5,2026-05-21 09:10:33,27,66.23,0.06,-59.6,21.5,normal,-0.2038,False,
Node_4,2026-05-21 09:10:33,34,64.12,0.031,-63.6,9.6,normal,-0.186,False,
Node_3,2026-05-21 09:10:33,27,61.05,0.023,-46.6,20.7,normal,-0.1742,False,
Node_2,2026-05-21 09:10:33,33,56.56,0.367,-73.0,71.0,communication_error,-0.0455,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
Node_6,2026-05-21 09:10:33,36,43.05,0.077,-61.1,5.7,normal,-0.1605,False,
Node_10,2026-05-21 09:10:53,19,68.44,0.059,-57.6,8.6,normal,-0.1919,False,
Node_9,2026-05-21 09:10:53,34,43.91,0.038,-57.0,19.3,normal,-0.187,False,
Node_8,2026-05-21 09:10:53,40,55.35,0.023,-47.9,20.6,normal,-0.1711,False,
Node_7,2026-05-21 09:10:53,19,43.38,0.024,-45.0,17.1,normal,-0.1186,False,
Node_6,2026-05-21 09:10:53,1,11.68,0.678,-60.6,310.3,node_failure,0.046,True,Node_6 düğüm arızası olasılığı nedeniyle riskli olarak işaretlendi.
Node_5,2026-05-21 09:10:53,34,66.03,0.052,-59.2,15.0,normal,-0.1977,False,
Node_4,2026-05-21 09:10:53,31,63.93,0.064,-63.6,12.5,normal,-0.1922,False,
Node_3,2026-05-21 09:10:53,19,60.9,0.023,-58.1,19.8,normal,-0.1922,False,
Node_2,2026-05-21 09:10:53,43,56.42,0.055,-61.8,19.2,normal,-0.1911,False,
Node_1,2026-05-21 09:10:53,28,49.12,0.038,-59.4,13.7,normal,-0.1959,False,
Node_10,2026-05-21 09:11:13,40,68.28,0.077,-53.0,23.9,normal,-0.1744,False,
Node_9,2026-05-21 09:11:13,26,43.85,0.023,-57.8,18.4,normal,-0.1863,False,
Node_8,2026-05-21 09:11:13,22,55.17,0.078,-61.4,20.3,normal,-0.1967,False,
Node_7,2026-05-21 09:11:13,40,43.17,0.039,-58.6,12.5,normal,-0.1766,False,
Node_1,2026-05-21 09:11:13,42,48.98,0.058,-50.7,16.1,normal,-0.1838,False,
Node_5,2026-05-21 09:11:13,16,5.23,0.031,-51.2,35.3,energy_drop,-0.0654,True,Node_5 pil seviyesinde ani düşüş olduğu için enerji anomalisi tespit edildi.
Node_4,2026-05-21 09:11:13,18,63.7,0.018,-49.6,11.3,normal,-0.1809,False,
Node_3,2026-05-21 09:11:13,38,60.78,0.013,-53.6,13.0,normal,-0.1781,False,
Node_2,2026-05-21 09:11:13,11,56.27,0.56,-78.2,41.3,communication_error,-0.0017,True,Node_2 yüksek hata oranı nedeniyle iletişim problemi olarak işaretlendi.
